key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
SHIELD_NAME,Shield,Bouclier,Scudo,シールド,쉴드,Escudo,Escudo,Barreira,Tarcza,Schild,Щит,Щит,护盾
SHIELDA_DESC,"Halves physical damage to one ally.\nSome attacks can't be halved, however.",Divise par deux les dégâts physiques d'un allié.\nCertaines attaques ne sont pas affectées.,Dimezza i danni fisici inflitti a un alleato.\nNon funziona con alcuni attacchi.,ひとりに　ぶつりはんげんバリア。\nはんげんできないものもある。,한 아군이 받는 물리 피해를 절반으로 줄인다.\n일부 공격은 절반으로 줄일 수 없다.,Reduce el daño físico hacia un aliado por la mitad.\nAlgunos ataques no pueden ser reducidos.,Disminuye a la mitad el daño físico infligido a un aliado. No sirve con todos los ataques.,Reduz pela metade os danos físicos causados a um aliado. Alguns danos não reduzem.,Sojusznik otrzymuje połowiczne obrażenia fizyczne.\nNie działa to na niektóre ataki.,Halbiert physischen Schaden eines Verbündeten.\nEinige Angriffe können nicht halbiert werden.,Один из союзников получает на 50% меньше урона от большинства физических ударов.,"Вдвічі знижує шкоду, завдану союзнику.\nНе працює проти деяких атак.",减半一名队友受到的物理伤害。\n然而，有的攻击无法被减半。
SHIELDO_DESC,"Halves physical damage to all allies.\nSome attacks can't be halved, however.",Divise par deux les dégâts physiques de tous les alliés.\nCertaines attaques ne sont pas affectées.,Dimezza i danni fisici inflitti a un alleato.\nNon funziona con alcuni attacchi.,ぜんいんに　ぶつりはんげんバリア。\nはんげんできないものもある。,아군 전체가 받는 물리 피해를 절반으로 줄인다.\n일부 공격은 절반으로 줄일 수 없다.,Reduce el daño físico hacia todos los aliados por la mitad.\nAlgunos ataques no pueden ser reducidos.,Disminuye a la mitad el daño físico infligido a todos los aliados. No sirve con todos los ataques.,Reduz pela metade os danos físicos causados a todos os aliados. Alguns danos não reduzem.,Wszyscy otrzymują połowiczne obrażenia fizyczne.\nNie działa to na niektóre ataki.,Halbiert physischen Schaden aller Verbündeten.\nEinige Angriffe können nicht halbiert werden.,Вся команда получает на 50% меньше урона от большинства физических ударов.,"Вдвічі знижує шкоду, завдану союзникам.\nНе працює проти деяких атак.",减半全体队友受到的物理伤害。\n然而，有的攻击无法被减半。
SHOOT_NAME,Shoot,Tir,Spara,うつ,사격,Disparar,Disparar,Atirar,Strzał,Schuss,Выстрел,Постріл,射击
SHOOT_DESC,Deals damage to an enemy.,Inflige des dégâts à l'ennemi.,Infligge danno a un nemico.,てきにダメージをあたえる。,적에게 피해를 준다.,Inflige daño a un enemigo.,Inflige daño a un enemigo.,Causa dano a um inimigo.,Zadaje obrażenia wrogowi.,Fügt einem Gegner Schaden zu.,Ранит врага.,Завдає шкоди ворогу.,对一名敌人造成伤害。
SHOOT_DIALOG,{n0}{name} attacks!,{n0}{name} attaque ¦,{n0}{name} attacca!,{name}の　こうげき！,{name}의 공격!,¡{n0}{name} ataca!,¡{n0}{name} ataca!,{n0}{name} ataca!,{name} atakuje!,{n0}{n10} greift an!,{name} атаку{n9}!,{name} атакує!,{n0}{name}的攻击！
SHORTCIRCUIT_NAME,Short Circuit,Court circuit,Cortocircuito,,합선,Cortocircuito,Cortocircuito,Curto-circuito,Spięcie,Kurzschluss,Короткое замыкание,Коротке замикання,短路
SHORTCIRCUIT_DIALOG,{n0}{name} short-circuited!,{n0}{name} a un court circuit ¦,{n0}{name} va in cortocircuito!,,{name}{n0} 합선을 일으켰다!,¡{n0}{name} sufrió un cortocircuito!,¡{n0}{name} ha sufrido un cortocircuito!,{n0}{name} entrou em curto circuito!,{name} doznał spięcia!,{n0}{n10} hatte einen Kurzschluss!,У {n1} случилось короткое замыкание!,У {n1} сталося коротке замикання!,{n0}{name}短路了！
SOWSEEDS_NAME,Sow Seeds,Semaison,Semina,たねをまく,씨뿌리기,Sembrar semillas,Sembrar,Semear,Siew Nasion,Saat säen,Посев семян,Посів насіння,播种
SOWSEEDS_DESC,Creates a new Woodoh.,Fait naître un autre Tronchou.,Crea un nuovo Troncone.,あたらしくウッドーが\nはえるかもしれない。,웃드를 만들어낸다.,Crea nuevos Robles.,Crea un nuevo Madero.,Cria uma nova Árvore.,Zasadza nowego Drzewca.,Kreiert einen neuen Holzoh.,Выращивание ещё одного древла.,Вирощує ще одного дубодума.,生长出一只新的木多。
SOWSEEDS_DIALOG,{n0}{name} sowed some seeds!,{n0}{name} sème des graines ¦,{n0}{name} sparge dei semi!,{n0}{name}は　たねをまいた！,{name}{n0} 씨앗을 뿌렸다!,¡{n0}{name} sembró unas semillas!,¡{n0}{name} ha sembrado semillas!,{n0}{name} plantou algumas sementes!,{name} zasiał{n4} kilka nasion!,{n0}{n10} säte einige Samen!,{name} посеял{n6} семена!,{name} посія{n6} насіння!,{n0}{name}撒下了一些种子！
SOWSEEDS_FAIL,But nothing happened!,Mais rien ne se passe ¦,Ma non succede nulla!,しーん・・・・・・,하지만 아무 일도 일어나지 않았다!,¡Pero no pasó nada!,¡Pero no ha pasado nada!,Mas não aconteceu nada!,Ale nic się nie stało!,Doch nichts geschah!,Но ничего не произошло!,Але нічого не сталося!,但是什么也没发生！
SPEEDUP_NAME,Speed Up,Vitesse augmentée,Velocità Su,クイックアップ,스피드 업,Velocidad plus,Velocidad plus,Agilidade (+),Przyspieszenie,Tempo Auf,Скорость ↑,Швидкість ↑,速度提升
SPEEDUP_ART,,,,,"은,이,을,과",,,,",Przyspieszenia",,"Скорость ↑,Скорости ↑,Скорости ↑,Скорость ↑","Швидкість ↑,Швидкості ↑,Швидкості ↑,Швидкість ↑",
SPEEDUPA_DESC,Raises one ally's Speed.\nEffective when stacked.,Augmente la vitesse d'un allié.\nEffet cumulable.,Aumenta la Velocità di un alleato.\nEffetto cumulabile.,みかたひとりの　スピードをあげる。\nかさねると　こうかてき。,한 명의 스피드를 증가시킨다.\n중첩되면 효과적.,Aumenta la velocidad de un aliado.\nDe efecto acumulable.,Aumenta la velocidad de un aliado.\nDe efecto acumulable.,Aumenta a Agilidade de um aliado.\nPode ser acumulado.,Zwiększa szybkość jednego sojusznika.\nMożna nałożyć wielokrotnie.,Erhöht die Geschwindigkeit eines Verbündeten.\nKann gestapelt werden.,Повышает скорость союзника.\nЭффект усиливается при повторном использовании.,Піднімає Швидкість одного союзника.\nЕфективно при повторному використанні.,提升一位队友的速度。\n叠加使用效果更加显著。
SPLITSHOT_NAME,Split Shot,Tir fractionné,Due in un colpo,スプリットショット,스플릿 샷,Disparo dividido,Disparo dividido,Tiro Dividido,RozStrzał,Spaltschuss,Рассеянный выстрел,Розсіяний постріл,分裂射击
SPLITSHOT_DESC,Hits two random enemies.,Inflige des dégâts à deux ennemis au hasard.,Colpisce due nemici a caso.,スリングショットで　てき２たいを　うつ。,무작위로 적 둘을 공격한다.,Golpea a dos enemigos aleatorios.,Golpea a dos enemigos aleatorios.,Acerta dois inimigos aleatórios.,Uderza w dwóch losowych wrogów.,Trifft zwei zufällige Gegner.,Попадание по двум случайным врагам.,Влучає по двох випадкових ворогів.,随机攻击两名敌人。
SPLITSHOT_ART,,,,,"은,이,을,과",,,,",RozStrzału",,"рассеянный выстрел,рассеянного выстрела,рассеянному выстрелу,рассеянный выстрел","розсіяний постріл,розсіяного пострілу,розсіяному пострілу,розсіяний постріл",
SPY_NAME,Spy,Espionnage,Spia,チェック,염탐,Espiar,Espiar,Espiar,Szpiegowanie,Spitzeln,Разведка,Стеження,调查
SPY_DESC,Look at the enemy and see what they are about.,Inspecte l'ennemi pour en savoir plus à son sujet.,Osserva il nemico e scopri i suoi segreti.,てきのとくちょうを　かんさつし\nステータスを　みやぶる。,적이 무엇을 하고 있는지 몰래 훔쳐본다.,Analiza al enemigo y descifra sus secretos.,Mira al enemigo y observa de lo que trata.,Olha para o inimigo e vê do que se trata.,Spójrz na wroga i zobacz co potrafi.,Schaue einen Gegner an und beobachte ihn.,Подробное изучение своего противника.,Уважне дослідження даного ворога.,观察敌人并了解对方的特点。
SPY_ART,,,,,"는,가,를,와",,,,",Szpiegowania",,"разведка,разведки,разведке,разведку","розвідка,розвідки,розвідці,розвідку",
SPY_DIALOG,{n0}{name} tried to analyze {t1}{target}!,{n0}{name} tente d'analyser {t1}{target} ¦,{n0}{name} prova ad analizzare {t1}{target}!,{name}は　{target}を　チェックした！,{name}{n0} {target}{t2} 분석하려 했다!,¡{n0}{name} intentó analizar {t5}{target}!,¡{n0}{name} ha intentado analizar {t5}{target}!,{n0}{name} tentou analisar {t1}{target}!,{name} spróbował{n4} zanalizować {t3}!,{n0}{n10} versuchte {t5}{t13} zu analysieren!,{name} попробовал{n6} подробно изучить {t3}!,{name} спробува{n6} докладно вивчити {t3}!,{n0}{name}尝试分析{t1}{target}！
STEALITEM_NAME,Item Theft,Vol d'objet,Furto,どろぼう,소매치기,Robar objeto,Robar objeto,Roubo de Item,Kradzież,Diebstahl,Кража,Крадіжка,物品窃取
STEALITEM_DESC,Steals an item from an enemy.,Vole un objet à un ennemi.,Ruba un oggetto da un nemico.,てきから　アイテムをぬすむ。,적에게서 아이템을 훔친다.,Roba un objeto del enemigo.,Roba un objeto a un enemigo.,Rouba o item de um inimigo.,Kradnie przedmiot wrogowi.,Stiehlt einen Gegenstand von einem Gegner.,Кража вещи у врага.,Вкрадає якусь річ у ворога.,从敌人身上窃取一个物品。
STEALITEM_FAIL,"In the confusion, {n1}{name} tried to steal something{delay}, but failed!","Dans la confusion, {n1}{name} tente de voler quelque chose{delay}, mais échoue ¦","Nella confusione, {n1}{name} prova a rubare qualcosa{delay}, ma non ci riesce!",{name}は　どさくさにまぎれて　なにかをぬすもうとしたが　しっぱいした！,혼란 속에서 {name}{n0} 무언가를 훔치려 했지만 실패했다!,"En medio de la confusión, {n1}{name} intentó robar algo{delay}, ¡pero falló!","En medio de la confusión, {n1}{name} ha intentado robar algo{delay}, pero ¡ha fallado!","No meio da confusão, {n1}{name} tentou roubar alguma coisa{delay}, mas falhou!","Korzystając z zamieszania, {name} próbował{n4} coś ukraść{delay}, ale nie wyszło.","In {n4}er Verwirrung versuchte {n0}{n10}, etwas zu stehlen{delay}, scheiterte jedoch!",В суматохе боя {name} попробовал{n6} что-нибудь украсть...{delay} Но ничего не вышло!,"Посеред хаосу битви, {name} спробува{n6} щось вкрасти{delay}, але не впора{n6}ся!",{n1}{name}试图趁乱偷点什么{delay}，但失败了！
STICKYSUBSTANCE_NAME,Sticky Substance,Substance collante,Sostanza appiccicosa,ねばねば,끈적끈적한 물질,Sustancia pegajosa,Sustancia pegajosa,Gosma Melequenta,Kleista Substancja,Klebrige Substanz,Липкая слизь,Липкий слиз,黏合物质
STICKYSUBSTANCE_DESC,Binds an enemy.,Immobilise un ennemi.,Imprigiona un nemico.,てきを　しばりにする。,적을 속박한다,Amarra un enemigo.,Inmoviliza a un enemigo.,Amarra um inimigo.,Unieruchamia wroga.,Lässt Gegner sich darin anbinden.,Обездвиживает врага.,Знерухомлює ворога.,束缚一名敌人的行动。
STICKYSUBSTANCE_DIALOG,{n0}{name} spit a sticky substance!,{n0}{name} crache une substance collante ¦,{n0}{name} sputa una sostanza appiccicosa!,{name}は　ねばねばを　ふきだした！,{name}{n0} 끈적끈적한 물질을 뱉어냈다!,¡{n0}{name} escupió una sustancia pegajosa!,¡{n0}{name} ha escupido una sustancia pegajosa!,{n0}{name} soltou uma gosma melequenta!,{name} wypluł{n4} z siebie kleistą substancję!,{n0}{n10} spuckte eine Klebrige Substanz!,{name} разбрызгива{n9} липкую слизь!,{name} виплюну{n6} липкий слиз!,{n0}{name}吐出了一团黏合物质！
STONEOFORIGIN_NAME,Stone of Origin,Spray pétrifiant,Pietra dell'Origine,いしのもと,기원의 돌,Piedra de origen,Piedra de origen,Pedra da Origem,Kamień Źródła,Stein-Materie,Окаменение,Скам'янюючий погляд,起源之石
STONEOFORIGIN_DESC,Turns an enemy into stone.,Pétrifie un ennemi.,Trasforma un nemico in pietra.,てきを　いしにしてしまう。,적을 돌로 만든다.,Petrifica a un enemigo.,Petrifica a un enemigo.,Transforma um inimigo em pedra.,Zmienia wroga w kamień.,Materialisiert einen Gegner in Stein.,Обращение врага в камень.,Перетворює ворога на каміння.,将一名敌人石化。
STONEOFORIGIN_DIALOG,{n0}{name} used a Stone of Origin!,{n0}{name} utilise un Spray pétrifiant ¦,{n0}{name} usa una Pietra dell'Origine!,{name}は　いしのもとを　つかった！,{name}{n0} 기원의 돌을 사용했다!,¡{n0}{name} usó una Piedra de origen!,¡{n0}{name} ha usado una Piedra de origen!,{n0}{name} usou a Pedra da Origem!,{name} użył{n4} Kamienia Źródła!,{n0}{n10} benutzte eine Stein-Materie!,{name} обраща{n9} {t1} в камень!,{name} гляну{n6} на {t3} скам'янюючим поглядом!,{n0}{name}使用了起源之石！
STRANGECRY_NAME,Strange Cry,Cri étrange,Verso bizzarro,なきごえ,기묘한 울음,Llanto extraño,Llanto extraño,Grito Esquisito,Dziwny Ryk,Seltsamer Schrei,Странный клич,Дивний крик,诡异的嘶吼
STRANGECRY_DESC,Lowers one enemy's defense.,Réduit la défense d'un ennemi.,Diminuisce la difesa di un nemico.,１たいの　ディフェンスをさげる。,적 하나의 방어력을 낮춘다.,Baja la defensa de un enemigo.,Reduce la defensa de un enemigo.,Reduz a defesa de um inimigo.,Obniża defensywę jednego wroga.,Senkt die Verteidigung eines Gegners.,Понижает защиту врага.,Знижує Захист одного ворога.,降低一名敌人的防御力。
STRANGECRY_DIALOG,{n0}{name} let out a strange cry!,{n0}{name} laisse échapper un hurlement étrange ¦,{n0}{name} emette un verso bizzarro!,{name}は　ふしぎなさけびごえをあげた！,{name}{n0} 기묘한 울음소리를 내질렀다!,¡{n0}{name} emitió un llanto extraño!,¡{n0}{name} ha llorado de forma extraña!,{n0}{name} deu um grito esquisito!,{name} wydaje z siebie dziwny ryk!,{n0}{n10} gab einen seltsamen Schrei von sich!,{name} издал{n6} странный клич!,{name} вида{n6} дивний крик!,{n0}{name}发出一声诡异的嘶吼！
STRANGETHING_NAME,Strange Thing,Chose étrange,Strane movenze,あやしいことがら,기묘한 이야기,Cosa extraña,Cosa extraña,Algo Estranho,Dziwna Rzecz,Seltsames Ereignis,Нечто странное,Дивний вчинок,奇怪的事
STRANGETHING_DESC,Makes one enemy confused.,Rend un ennemi confus.,Confonde un nemico.,１たいを　こんらんさせる。,적 하나를 혼란스럽게 만든다.,Confunde a un enemigo.,Confunde a un enemigo.,Confunde um inimigo.,Czyni jednego wroga zdezorientowanym.,Verwirrt einen Gegner.,Приводит врага в замешательство.,Заплутує одного ворога.,让一名敌人感到混乱。
STRANGETHING_DIALOG,{n0}{name} did something strange!,{n0}{name} fait quelque chose d'étrange ¦,{n0}{name} ha fatto qualcosa di strano!,{name}は　なにか あやしいことをした！,{name}{n0}은 기묘한 행위를 하였다!,¡{n0}{name} hizo algo extraño!,¡{n0}{name} ha hecho algo extraño!,{n0}{name} fez algo bem estranho!,{name} zrobił{n4} coś dziwnego!,{n0}{n10} verhielt sich seltsam!,{name} сделал{n6} что-то очень странное!,{name} зроби{n6} щось дивне!,{n0}{name}做出了奇怪的举动！
STRIKE_NAME,Strike,Strike,Impatto,ストライク,스트라이크,,,,Przyfasolenie,,Страйк,Страйк,好球强打
STRIKE_DESC,Deals major damage to an enemy.\nDamage varies based on guts.,Inflige des dégâts élevés à un ennemi. Les dégâts infligés varient selon l'audace du lanceur.,Infligge forti danni a un nemico.\nIl danno si basa sulla Combattività.,あいてに　だいダメージ。\nガッツがたかいほど　ダメージがふえる。,적에게 강력한 피해를 준다.\n피해량은 용기에 비례한다.,Inflige daño elevado.\nEl daño depende del coraje del usuario.,Inflige daño elevado.\nLa cantidad depende de las agallas del usuario.,Causa dano alto a um inimigo.\nDano varia de acordo com a coragem do usuário.,Zadaje duże obrażenia wrogowi.\nObrażenia zależą od odwagi.,Verursacht starken Schaden auf einen Gegner. Der Schaden variiert je nach Mut.,Наносит большой урон.\nСила удара зависит от дерзости.,Завдає відчутної шкоди ворогові.\nШкода залежить від Сміливості.,对一名敌人造成大量伤害。\n伤害取决于勇气值。
STRIKE_ART,,,,,"는,가,를,와",,,,",Przyfasolenia",,"страйк,страйка,страйку,страйк,","страйк,страйку,страйку,страйк",
SWING_NAME,Swing,Swing,Colpo,ふりまわす,휘두르기,Balanceo,Balanceo,Golpear,Zamach,Schwingen,Удар с размаха,Удар із розмаху,挥棒
SWING_DESC,Swing for large damage on an enemy.,Frappe l'ennemi d'un grand geste pour lui infliger d'importants dégâts.,Colpisci infliggendo grandi danni a un nemico.,ぶきを　ふりまわして\nてきに　だいダメージをあたえる。,무기를 휘둘러 적에게 큰 피해를 준다.,Balancea para causar un gran daño a un enemigo.,Balancea para infligir mucho daño a un enemigo.,Golpeia causando grande dano em um inimigo.,Zamach zadający duże obrażenia wrogowi.,Schwinge für großen Schaden gegen einen Gegner.,Сильный удар по врагу с размаха.,Сильний удар по ворогові з розмаху.,挥动球棒对一名敌人造成大量伤害。
SWING_DIALOG,{n0}{name} takes a wide swing at {t1}{target}!,{n0}{name} effectue une frappe puissante sur {t1}{target} ¦,{n0}{name} colpisce con forza {t1}{target}!,{name}は　{target}にむかって\nぶきを　おおきく　ふりまわした！,{name}{n0} {target}{t2} 향해\n무기를 크게 휘둘렀다!,¡{n0}{name} golpea con fuerza {t5}{target}!,¡{n0}{name} ha golpeado con fuerza {t5}{target}!,{n0}{name} golpeou {t1} {target} com tudo!,{name} wykonuje szeroki zamach na {t3}!,{n0}{n10} machte einen weiten Schwung auf {t5}{t13}!,{name} как следует размахнул{n8} и ударил {t3}!,{name} розмахну{n6}ся на {t3}!,{n0}{name}向{t1}{target}猛烈挥击！
TACKLE_NAME,Charge,Charge,Carica,たいあたり,태클,Tacleada,Placaje,Investida,Szarża,Tackle,Таран,Таран,蓄力
TACKLE_DESC,A charge attack by using one's body.,Permet de foncer sur l'ennemi en y mettant tout son poids.,Un attacco in carica usando tutto il corpo.,からだ　ぜんしんで　てきにとっしんする。,몸뚱이를 날려 돌격한다.,Un ataque usando el cuerpo.,Un ataque usando el cuerpo.,Um ataque usando o próprio corpo.,Atak szarżą przy użyciu całego ciała.,Ein Angriff mit vollem Körpereinsatz.,Удар врага всем телом.,Кидок на ворога всім тілом.,用身体发起冲撞攻击。
TACKLE_DIALOG,{n0}{name} threw {n4} body at {t1}{target}!,{n0}{name} se jette de tout son poids sur {t1}{target} ¦,{n0}{name} carica con tutto il corpo contro {t1}{target}!,{name}は\n{target}に　たいあたりをした！,{name}{n0} {target}{t2} 향해\n몸을 날렸다!,¡{n0}{name} lanzó su cuerpo hacia {t1}{target}!,¡{n0}{name} se ha abalanzado sobre {t1}{target}!,{n0}{name} se jogou n{t4} {target}!,{name} rzucił{n4} się na {t3}!,{n0}{n10} warf {n4}en Körper auf {t5}{t13}!,{name} наваливается на {t3}!,{name} накину{n6}ся на {t3}!,{n0}{name}用{n4}身体猛烈撞向{t1}{target}！
TARGETFOCUS_NAME,Target Focus,Cible prioritaire,Puntamento,ターゲット,조준,Fijar objetivo,Fijar objetivo,Focar Alvo,Priorytetyzacja Celu,Zielfokus,Прицеливание,,目标锁定
TARGETFOCUS_DIALOG,{name} pointed at {target}!,{n0}{name} choisit pour cible {t1}{target} ¦,{n0}{name} mira verso {t1}{target}!,{name}は　{target}に　ねらいをさだめた！,{name}{n0} {target}에게 시선을 고정했다!,¡{n0}{name} señala {t5}{target}!,¡{n0}{name} señala {t5}{target}!,{name} apontou para {t1}{target}!,{name} wskazał na {t3}!,{n0}{n10} zielte auf {t5}{t13}!,{name} целится в {t3}!,{name} вказа{n6} на {t3}!,{name}将目标对准了{target}！
TELEPATHY_NAME,Telepathy,Télépathie,Telepatia,テレパシー,텔레파시,Telepatía,Telepatía,Telepatia,Telepatia,Telepathie,Телепатия,Телепатія,心灵感应
TELEPATHY_DESC,Read the thoughts of people and animals.,Permet de lire dans les pensées.,Leggi i pensieri degli altri.,たしゃの　こころを　よむ。,다른 사람들의 생각을 읽을 수 있다.,Lee los pensamientos de los demás.,Lee los pensamientos de los demás.,Lê os pensamentos de alguém.,Czytaj innym w myślach.,Lese die Gedanken von anderen.,Чтение чужих мыслей.,Читання чужих думок.,读取他人的想法。
TELEPATHY_ART,,,,,"는,가,를,와",,,,",Telepatii",,"телепатия,телепатии,телепатии,телепатию","Телепатія,Телепатії,Телепатії,Телепатію",
TELEPORT_NAME,Teleport,Téléportation,Teletrasporto,テレポート,텔레포트,Teletransporte,Teletransporte,Teletransporte,Teleportacja,Teleportieren,Телепортация,Телепортація,瞬间传送
TELEPORT_ART,,,,,"는,가,를,와",,,,",Teleportacji",,"телепортация,телепортации,телепортации,телепортацию","Телепортація,Телепортації,Телепортації,Телепортацію",
TELEPORTA_DESC,Teleport to known areas by running in a line.,Courez en ligne droite pour vous téléporter vers un lieu déjà visité.,Teletrasporto in aree note correndo dritto.,しっているばしょに　しゅんかんにいどうできる。\nながいじょそうが　ひつようだ。,일렬로 빠르게 달려 가본 지역으로 텔레포트 한다.,Teletranspórtate a áreas conocidas corriendo en línea recta.,Teletranspórtate a lugares conocidos corriendo en línea recta.,Teletransporta para lugares conhecidos correndo em linha reta.,"Teleportuje do wcześniej odwiedzonych miejsc, biegnąc w linii prostej.","Teleportiere dich in bekannte Gebiete, indem du in einer Geraden rennst.",При разбеге переносит в одно из ранее посещённых мест.,Телепортує до відвіданих раніше локацій після розбігу.,通过直线跑动传送到去过的地方。
TELEPORTO_DESC,Teleport to known areas by running in a circle.,Courez en cercle pour vous téléporter vers un lieu déjà visité.,Teletrasporto in aree note correndo in cerchio.,しっているばしょに　しゅんかんにいどうできる。\nこまわりがきくので　じょそうがいらない。,원을 그리듯 달려 가본 지역으로 텔레포트 한다.,Teletranspórtate a áreas conocidas corriendo en círculos.,Teletranspórtate a lugares conocidos corriendo en círculos.,Teletransporta para lugares conhecidos correndo em círculos.,"Teleportuje do wcześniej odwiedzonych miejsc, biegnąc w kółko.","Teleportiere dich in bekannte Gebiete, indem du in einem Kreis rennst.",При беге по кругу переносит в одно из ранее посещённых мест.,Телепортує до відвіданих раніше локацій після розбігу по колу.,通过绕圈跑动传送到去过的地方。
THREATENINGWORDS_NAME,Threatening Words,Mots menaçants,Parole minacciose,こわいことば,위협적인 말들,Palabras amenazantes,Amenaza,Palavras Ameaçadoras,Groźba,Drohungen,Угрозы,Загрози,恐吓之言
THREATENINGWORDS_DESC,Lowers one enemy's guts.,Réduit l'audace d'un ennemi.,Diminuisce la Combattività di un nemico.,１たいの　ガッツを　さげる。,적의 용기를 낮춘다.,Reduce el coraje de un enemigo.,Reduce las agallas de un enemigo.,Reduz a coragem de um inimigo.,Obniża odwagę jednego wroga.,Senkt den Mut eines Gegners.,Понижает дерзость врагу.,Знижує Сміливість одного ворога.,降低一名敌人的勇气。
THREATENINGWORDS_DIALOG,{n0}{name} uttered threatening words!,{n0}{name} profère de terribles menaces ¦,{n0}{name} dice delle parole orribili!,{name}は　こわいことばを　なげつけた！,{name}{n0} 위협적인 말들을 내뱉었다!,¡{n0}{name} pronunció unas palabras amenazantes!,¡{n0}{name} ha pronunciado una amenaza!,{n0}{name} fez um monte de ameaças {t6}{target}!,{name} wypowiedział{n4} straszliwą groźbę!,{n0}{n10} schimpfte bedrohende Worte!,{name} произносит угрозы!,{name} прошипі{n6} загрози!,{n0}{name}说了些恐吓的话！
TRIPANDFALL_NAME,Trip and Fall,Chute maladroite,Inciampo,ころぶ,여행과 가을,Tropiezo y caída,Tropiezo y caída,Tropeçar e Cair,Potknięcie i Upadek,Stolperfall,Неуклюжее падение,Незграбне падіння,绊倒
TRIPANDFALL_DESC,"Most of the time inconsequential, but may cause an explosion.","Sans effet la plupart du temps, mais peut provoquer une explosion.","Spesso non serve a nulla, ma a volte causa un'esplosione",そのばで　ころぶ。たまに　ばくはつする。,"대부분의 상황에서 쓸모 있을지는 모르겠지만, 폭발을 일으킬 수 있다.","Muy inútil la mayoría de veces, pero puede causar una explosión.","Sin efecto la mayoría de veces, pero puede causar una explosión.","Na maioria das vezes não faz nada, mas pode causar uma explosão.","Zwykle nic nie zwiastujące, jednak czasem powoduje wybuch.","Meistens inkonsequent, kann manchmal jedoch eine Explosion verursachen.","В основном ни к чему не приводит, но иногда может вызвать взрыв.","Здебільшого нічого не робить, але іноді спричиняє вибух.",大多数情况下无关紧要，但偶尔可能引发爆炸。
TRIPANDFALL_DIALOG,{n0}{name} tripped and fell!,{n0}{name} trébuche et tombe ¦,{n0}{name} inciampa e cade per terra!,{name}は　ころんだ！,{name}{n1} 걸려 넘어졌다!,¡{n0}{name} se tropezó y se cayó!,¡{n0}{name} se ha tropezado y se ha caído!,{n0}{name} tropeçou e caiu!,{name} potyka się i upada!,{n0}{n10} stolperte und fiel hin!,{name} споткнул{n8} и упал{n6}!,{name} спіткну{n6}ся та впа{n6}!,{n0}{name}被绊倒了！
USEBANANAGUN_DIALOG,{n0}{name} fired a Banana Gun!,{n0}{name} tire avec le Pistolet banane ¦,{n0}{name} spara con la Pistol-banana!,,{name}{n0} 바나나 총을 발사했다!,¡{n0}{name} ha disparado una Pistola plátano!,¡{n0}{name} ha disparado una Pistola plátano!,{n0}{name} usou uma Arma de Banana!,{name} wystrzelił{n4} z Flinty Bananowej!,{n0}{n10} feuerte mit der Bananenpistole!,{name} выстрелил{n6} из пистолета-банана!,{name} вистрели{n6} з пістолю-банана!,{n0}{name}发射了香蕉枪！
USEBOMB_DIALOG,{n0}{name} used a Bomb!,{n0}{name} utilise une Bombe ¦,{n0}{name} usa una Bomba!,{name}は\nボムを　つかった！,{name}{n0} 폭탄을 사용했다!,¡{n0}{name} usó una Bomba!,¡{n0}{name} ha usado una Bomba!,{n0}{name} usou uma Bomba!,{name} użył{n4} Bomby!,{n0}{n10} benutzte eine Bombe!,{name} бросил{n6} бомбу!,{name} кину{n6} бомбу!,{n0}{name}使用了炸弹！
USEBOMBSUPER_DIALOG,{n0}{name} used a Super Bomb!,{n0}{name} utilise une Super Bombe ¦,{n0}{name} usa una Super bomba!,{name}は\nスーパーボムを　つかった！,{name}{n0} 슈퍼 봄을 사용했다!,¡{n0}{name} usó una Super bomba!,¡{n0}{name} ha usado una Superbomba!,{n0}{name} usou uma Super Bomba!,{name} użył{n4} Super Bomby!,{n0}{n10} benutzte eine Superbombe!,{name} бросил{n6} супербомбу!,{name} кину{n6} супер бомбу!,{n0}{name}使用了超级炸弹！
USEBOTTLEROCKET_DIALOG,{n0}{name} used a Bottle Rocket!,{n0}{name} utilise une Fusée crayon ¦,{n0}{name} usa una Bottiglia-razzo!,{name}は\nペンシルロケットを　つかった！,{name}{n0} 펜슬 로켓을 사용했다!,¡{n0}{name} usó un Cohete botella!,¡{n0}{name} ha usado un Cohete botella!,{n0}{name} usou um Rojão!,{name} użył{n4} Butlorakiety!,{n0}{n10} benutzte eine Flaschenrakete!,{name} бросил{n6} бутылочную ракету!,{name} кину{n6} пляшкову ракету!,{n0}{name}使用了瓶装火箭！
USEBOTTLEROCKETBIG_DIALOG,{n0}{name} used a Big Bottle Rocket!,{n0}{name} utilise une Mégafusée crayon ¦,{n0}{name} usa una Gran bottiglia-razzo!,{name}は\nペンシルロケット５を　つかった！,{name}{n0} 5연발 펜슬 로켓을 사용했다!,¡{n0}{name} usó un Cohete botella grande!,¡{n0}{name} ha usado un Megacohete botella!,{n0}{name} usou um Rojão Grande!,{name} użył{n4} Dużej Butlorakiety!,{n0}{n10} benutzte eine Große Flaschenrakete!,{name} бросил{n6} большую бутылочную ракету!,{name} кину{n6} велику пляшкову ракету!,{n0}{name}使用了巨型瓶装火箭！
