key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
BATTEEBALL_NAME,Tee Ball Bat,Batte de tee-ball,Mazza da Tee Ball,もくせいバット,평범한 배트,Bate de iniciación,Bate de iniciación,Taco de Bete,Kij do Tee Balla,T-Ball-Schläger,Детская бита,Дитяча бита,座式棒球棒,
BATTEEBALL_DESC,It's useful for young players.\nWeapon @ Offense +[ItemValue].,Bien adaptée pour les jeunes joueurs.\nArme @ Attaque +[ItemValue].,Indicata per i giocatori più giovani.\nArma @ Attacco +[ItemValue].,こどもがつかう　アオダモでできたバット。　\nぶき＠オフェンス＋[ItemValue],젊은 선수들에게 유용하다.\n무기 @ 오펜스 +[ItemValue],Es útil para los jugadores jóvenes.\nArma @ Ofensa +[ItemValue].,Útil para jugadores jóvenes.\nArma @ Fuerza +[ItemValue].,Útil para jogadores mais jovens.\nArma @ Ataque +[ItemValue].,Użyteczny dla młodych graczy.\nBroń @ Ofensywa +[ItemValue].,Nützlich für jüngere Spieler.\nWaffe @ Angriff +[ItemValue].,Подходит для юных игроков.\nОружие @ Атака +[ItemValue].,Підходить для молодших гравців.\nЗброя @ Атака +[ItemValue].,这对年轻的棒球手很有帮助。[BR]武器@攻击力+[ItemValue]。,
BATTEEBALL_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,La ,la ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Kija do Tee Balla,Kijowi do Tee Balla,Kij do Tee Balla,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","детская бита,детской биты,детской бите,детскую биту,детской бите,,а,ена,ась,ит,её","дитяча бита,дитячої бити,дитячій биті,дитячу биту,,,ла,а,є,ить,її",",,,,这个,它,是",
BATTREX_NAME,T-Rex Bat,Batte de Godzilla,Mazza T-Rex,ゴヂラのバット,티라노의 배트,Bate T-Rex,Bate Tiranosaurio,Taco Godzilla,Kij T-Rex,T-Rex-Schläger,Бита «Тираннозавр»,Бита «Тиранозавр»,霸王龙球棒,
BATTREX_DESC,It's a beast of a bat!\nWeapon @ Offense +[ItemValue].,Une batte très puissante !\nArme @ Attaque +[ItemValue].,Che mazza bestiale!\nArma @ Attacco +[ItemValue].,まさにバットのなかの　だいかいじゅう。\nぶき＠オフェンス＋[ItemValue],이름 그대로 배트 속 작은 공룡.\n무기 @ 오펜스 +[ItemValue].,¡Este bate es una bestial!\nArma @ Ofensa +[ItemValue].,¡Este bate es una bestia!\nArma @ Fuerza +[ItemValue].,É um verdadeiro monstro!\nArma @ Ataque +[ItemValue].,"Bestia, nie kij!\nBroń @ Ofensywa +[ItemValue].",Ein monströser Schläger!\nWaffe @ Angriff +[ItemValue].,"Просто зверь, а не бита!\nОружие @ Атака +[ItemValue].",Справжній монстр серед бит!\nЗброя @ Атака +[ItemValue].,这可真是个球棒中的庞然大物！[BR]武器@攻击力+[ItemValue]。,
BATTREX_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,La ,la ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Kija T-Rex,Kijowi T-Rex,Kij T-Rex,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","бита «Тираннозавр»,биты «Тираннозавр»,бите «Тираннозавр»,биту «Тираннозавр»,бите «Тираннозавр»,,а,ена,ась,ит,её","бита «Тиранозавр»,бити «Тиранозавр»,биті «Тиранозавр»,биту «Тиранозавр»,,,ла,а,є,ить,її",",,,,这个,它,是",
BATWOODEN_NAME,Wooden Bat,Batte en bois,Mazza di legno,ふつうのバット,나무 배트,Bate de madera,Bate de madera,Taco de Madeira,Drewniany Kij,Holz-Schläger,Деревянная бита,Дерев'яна бита,木制球棒,
BATWOODEN_DESC,It is effective against weak enemies.\nWeapon @ Offense +[ItemValue].,Efficace contre les ennemis faibles.\nArme @ Attaque +[ItemValue].,Efficace contro i nemici deboli.\nArma @ Attacco +[ItemValue].,よわい　てきなら　これで　だいじょうぶ。\nぶき＠オフェンス＋[ItemValue],약한 적에게 효과적이다.\n무기 ＠ 오펜스 +[ItemValue].,Es efectivo contra enemigos débiles.\nArma @ Ofensa +[ItemValue].,Efectivo contra enemigos débiles.\nArma @ Fuerza +[ItemValue].,Funciona bem contra inimigos fracos.\nArma @ Ataque +[ItemValue].,Skuteczny przeciwko słabym wrogom.\nBroń @ Ofensywa +[ItemValue].,Sehr wirksam gegen schwache Gegner.\nWaffe @ Angriff +[ItemValue].,Пригодна для драки со слабыми врагами.\nОружие @ Атака +[ItemValue].,Ефективна проти слабких ворогів.\nЗброя @ Атака +[ItemValue].,对弱小的敌人效果显著。[BR]武器@攻击力+[ItemValue]。,
BATWOODEN_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Drewnianego Kija,Drewnianemu Kijowi,Drewniany Kij,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","деревянная бита,деревянной биты,деревянной бите,деревянную биту,деревянной бите,,а,ена,ась,ит,её","дерев'яна бита,дерев'яної бити,дерев'яній биті,дерев'яну биту,,,ла,а,е,ить,її",",,,,这个,它,是",
BEAMLASER_NAME,Laser Beam,Rayon laser,Raggio laser,レーザービーム,레이저 빔,Rayo láser,Rayo láser,Raio Laser,Promień Laserowy,Laserstrahl,Лазерное оружие,Лазерний пістоль,镭射光束,
BEAMLASER_DESC,,,,,,,,,,,,,,
BEAMLASER_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"은,이,을,과,으로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Promienia Laserowego,Promieniowi Laserowemu,Promień Laserowy,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","лазерное оружие,лазерного оружия,лазерному оружию,лазерное оружие,лазерном оружии,,о,ено,ось,ит,его","лазерний пістоль,лазерного пістоля,лазерному пістолю,лазерний пістоль,,,в,ий,е,ить,його",",,,,这个,它,是",
BEAMPLASMA_NAME,Plasma Beam,Rayon mortel,Raggio al plasma,デスビーム,플라스마 빔,Rayo de plasma,Rayo de plasma,Raio de Plasma,Promień Plazmowy,Plasmastrahl,Плазменное оружие,Плазмовий пістоль,等离子光束,
BEAMPLASMA_DESC,,,,,,,,,,,,,,
BEAMPLASMA_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"은,이,을,과,으로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Promienia Plazmowego,Promieniowi Plazmowemu,Promień Plazmowy,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","плазменное оружие,плазменного оружия,плазменному оружию,плазменное оружие,плазменном оружии,,о,ено,ось,ит,его","плазмовий пістоль,плазмового пістоля,плазмовому пістолю,плазмовий пістоль,,,в,ий,е,ить,його",",,,,这个,它,是",
BEESTINGCAKE_NAME,Bee Sting Cake,Gâteau nid d’abeilles,Torta Bienenstich,はちみつタルト,벌침 케이크,Tarta Colmena,Tarta de abeja,Bolo Colmeia,Bienenstich,Bienenstich,Торт «Укус пчелы»,Торт «Укус бджоли»,德式蛰刺蛋糕,
BEESTINGCAKE_DESC,Restores [ItemValue] HP to the entire party.,Rend [ItemValue] PV à toute l'équipe.,Ripristina [ItemValue] PS per tutto il gruppo.,たべるとぜんたいに　HPを[ItemValue]かいふく。,[ItemValue] HP만큼 아군 전체를 회복시킨다.,Restaura [ItemValue] PV a todo el equipo.,Recupera [ItemValue] PV a todo el grupo.,Recupera [ItemValue] HP de todo o grupo.,Przywraca [ItemValue] HP całej drużynie.,Stellt [ItemValue] KP für das gesamte Team wieder her.,Восстанавливает каждому в команде\nпо [ItemValue] ОЗ.,Відновлює [ItemValue] оч[ItemValArt3] здоров'я усій команді.,回复全体队友[ItemValue]点HP。,
BEESTINGCAKE_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Le ,le ,ce ,,on,votre ,le ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Bienensticha,Bienenstichowi,Bienenstich,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","торт «Укус пчелы»,торта «Укус пчелы»,торту «Укус пчелы»,торт «Укус пчелы»,торте «Укус пчелы»,,,ён,ся,ит,его","торт «Укус бджоли»,торта «Укус бджоли»,торту «Укус бджоли»,торт «Укус бджоли»,,,в,ий,є,ить,його",",,,,这个,它,是",
BERLINER_NAME,Berliner,Boule de Berlin,Krapfen,あんドーナツ,베를리너,Berlin,Berlinesa,Sonho,Pączek,Krapfen,Берлинский пончик,Берлінський пончик,柏林果酱包,
BERLINER_DESC,Fried to glazed perfection.\nRestores [ItemValue] HP.,Délicieusement frite et nappée d’un glaçage doré.\nRend [ItemValue] PV.,Fritta alla perfezione.\nRipristina [ItemValue] PS.,こなざとうを　うえから　まぶして。\nたべると　HPを[ItemValue]かいふく。,완벽하게 튀겨졌다.\nHP를 [ItemValue]만큼 회복한다.,Frito hasta lograr un glaseado perfecto.\nRestaura [ItemValue] PV.,Frita hasta lograr un glaseado perfecto. Recupera [ItemValue] PV.,Com açúcar fininho por cima. Recupera [ItemValue] HP.,Przeciwieństwo beznadziei.\nPrzywraca [ItemValue] HP.,"Auch bekannt als Kräppel, Berliner, Pfannkuchen oder Puffel. Stellt [ItemValue] KP wieder her.",Обжарен до румянца.\nВосстанавливает [ItemValue] ОЗ.,Смажений до рум'янцю.\nВідновлює [ItemValue] оч[ItemValArt3] здоров'я.,经过油炸加工，呈现出如糖釉般的完美色泽。[BR]回复[ItemValue]点HP。,
BERLINER_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,La ,la ,cette ,e,a,votre ,la ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","La ,la ,Una ,una ,esta ,a,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Pączka,Pączkowi,Pączka,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","берлинский пончик,берлинского пончика,берлинскому пончику,берлинский пончик,берлинском пончике,,,ён,ся,ит,его","берлінський пончик,берлінського пончика,берлінському пончику,берлінський пончик,,,в,ий,є,ить,його",",,,,这个,它,是",
BIGBAG_NAME,Big Bag,Grand Sac,Borsa grande,でかぶくろ,큰 가방,Bolsa grande,Saco grande,Bolsona,Duża Torba,Große Tasche,Здоровый мешок,Великий мішок,大袋子,
BIGBAG_DESC,A bag filled with Magic Herbs.\nRestores [ItemValue] HP @ ,Un sac rempli d'Herbes magiques.\nRend [ItemValue] PV @ ,Una borsa piena di Erbe magiche.\nRipristina [ItemValue] PS @ ,ハーブが　ぎっしりとつまった　ふくろ。\nつかうと　ＨＰを[ItemValue]かいふく＠,매직 허브들로 가득 찬 가방.\nHP를 [ItemValue]만큼 회복한다 ＠ ,Una bolsa llena de Hierbas mágicas.\nRestaura [ItemValue] PV @ ,Un saco lleno de Hierbas mágicas.\nRecupera [ItemValue] PV @ ,Uma bolsa cheia de Ervas Mágicas.\nRecupera [ItemValue] HP @ ,Torba wypełniona Magicznym Zielem.\nPrzywraca [ItemValue] HP @ ,Eine Tasche voller Magische Kräuter. Stellt [ItemValue] KP\nwieder her @ ,"Мешок, полный волшебных листьев.\nВосстан. [ItemValue] ОЗ @ ","Мішок, наповнений чарівним зіллям.\nВідновлює [ItemValue] ОЗ @ ",一袋装满魔法药草的袋子。[BR]恢复[ItemValue]点HP@,
BIGBAG_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","El ,el ,Un ,un ,este ,o,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Dużej Torby,Dużej Torbie,Dużą Torbę,","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","здоровый мешок,здорового мешка,здоровомуь мешку,здоровый мешок,здоровом мешке,,,ён,ся,ит,его","великий мішок,великого мішка,великому мішку,великий мішок,,,в,ий,е,ить,його",",,,,这个,它,是",
BOMB_NAME,Bomb,Bombe,Bomba,ボム,폭탄,Bomba,Bomba,Bomba,Bomba,Bombe,Бомба,Бомба,炸弹,
BOMB_DESC,Deals moderate explosive damage to all enemies.\nOnly [Lloyd] can use this.,Inflige des dégâts explosifs modérés à tous les ennemis. Seul [Lloyd] peut s'en servir.,Infligge danni da esplosione medi a tutti i nemici.\nSolo [Lloyd] sa come si usa.,ぜんたいに　ばくはつのダメージ。\nなげてつかう　[Lloyd]のグッズ。,모든 적에게 적당한 화염 피해를 준다.\n오직 [Lloyd]만 사용할 수 있다.,Inflige daño explosivo moderado a todos los enemigos. Solo [Lloyd] puede usarla.,Inflige daño explosivo moderado a todos los enemigos. Solo puede usarla [Lloyd].,Causa dano explosivo moderado aos inimigos.\nApenas o [Lloyd] pode usar isso.,Zadaje umiarkowane obrażenia od wybuchu wrogom. Tylko [Lloyd] może jej używać.,Schadet allen Gegnern durch eine mäßige Explosion. [Lloyd] kann sie verwenden.,Наносит всем врагам средний урон взрывом.\nТолько [Lloyd] умеет ей пользоваться.,Завдає всім ворогам помірної шкоди.\nТільки [Lloyd] вміє користуватися нею.,对全体敌人造成中量爆炸伤害。[BR]只有[Lloyd]可以使用。,
BOMB_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Bomby,Bombie,Bombę,a","Die ,die ,Eine ,eine ,eine ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","бомба,бомбы,бомбе,бомбу,бомбе,,а,ена,ась,ит,её","бомба,бомби,бомбі,бомбу,,,ла,а,е,ить,її",",,,,这个,它,是",
BOMBSUPER_NAME,Super Bomb,Super Bombe,Super bomba,スーパーボム,슈퍼 봄,Super bomba,Superbomba,Super Bomba,Super Bomba,Superbombe,Супербомба,Супер бомба,超级炸弹,
BOMBSUPER_DESC,Deals major explosive damage to all enemies.\nOnly [Lloyd] can use this.,Inflige des dégâts explosifs majeurs à tous les ennemis. Seul [Lloyd] peut s'en servir.,Infligge danni da esplosione ingenti a tutti i nemici.\nSolo [Lloyd] sa come si usa.,ぜんたいに　だいばくはつのダメージ。\nハイグレードな　[Lloyd]のグッズ。,모든 적에게 강력한 화염 피해를 준다.\n오직 [Lloyd]만 사용할 수 있다.,Inflige daño explosivo elevado a todos los enemigos. Solo [Lloyd] puede usarla.,Inflige daño explosivo elevado a todos los enemigos. Solo puede usarla [Lloyd].,Causa dano explosivo alto aos inimigos.\nApenas o [Lloyd] pode usar isso.,Zadaje poważne obrażenia od wybuchu wrogom.\nTylko [Lloyd] może jej używać.,Schadet allen Gegnern durch eine erhebliche Explosion. [Lloyd] kann sie verwenden.,Наносит всем врагам большой урон взрывом.\nТолько [Lloyd] умеет ей пользоваться.,Завдає всім ворогам значної шкоди.\nТільки [Lloyd] вміє користуватися нею.,对全体敌人造成大量爆炸伤害。[BR]只有[Lloyd]可以使用。,
BOMBSUPER_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Super Bomby,Super Bombie,Super Bombę,a","Die ,die ,Eine ,eine ,eine ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","супербомба,супербомбы,супербомбе,супербомбу,супербомбе,,а,ена,ась,ит,её","супер бомба,супер бомби,супер бомбі,супер бомбу,,,ла,а,е,ить,її",",,,,这个,它,是",
