key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
CEREBRUM_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Mózgonogiego,Mózgonogiemu,Mózgonogiego,,y,Mózgonogim","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Wanderhirn,Wanderhirns,Wanderhirn,Wanderhirn","мозг на ножках,мозга на ножках,мозгу на ножках,мозг на ножках,мозге на ножках,,,ён,ся,ет,его","мозочок,мозочка,мозочку,мозочок,мозочку,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
CRIMINALCATERPILLAR_NAME,Criminal Caterpillar,Chenille meurtrière,Bruco criminale,おたずねものムシ,지명수배벌레,Oruga criminal,Oruga criminal,Lagarta Peralta,Przestępcza Gąsienica,Kriminelle Raupe,Гусеница-преступница,Злочинна сороконіжка,罪犯毛毛虫
CRIMINALCATERPILLAR_DESC,Defeating it will yield a huge amount of experience points.,"Une fois vaincue, cette créature rapporte une énorme quantité de points d'expérience.",Se lo sconfiggi otterrai moltissimi punti esperienza.,たおすと　たいりょうの　けいけんちが　てにはいるだろう。,쓰러트리면 어마어마한 EXP를 얻을 수 있을 것이다.,Derrotarla generará una gran cantidad de puntos de experiencia.,Derrotarla te dará muchísimos puntos de experiencia.,Derrotá-la garante uma grande quantidade de pontos de experiência.,Pokonanie jej przyniesie ogromną ilość punktów doświadczenia.,Sie ist eine gigantische Menge an Erfahrungspunkten wert.,Победа над ней принесёт большое количество очков опыта.,Перемога над нею принесе велику кількість очок досвіду.,击败它获得海量经验值！
CRIMINALCATERPILLAR_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jej,Przestępczej Gąsienicy,Przestępczej Gąsienicy,Przestępczą Gąsienicę,a,a,Przestępczej Gąsienicy","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Kriminelle Raupe,Kriminellen Raupe,Kriminellen Raupe,Kriminelle Raupe","гусеница-преступница,гусеницы-преступницы,гусенице-преступнице,гусеницу-преступницу,гусенице-преступнице,,а,ена,ась,ет,её","злочинна сороконіжка,злочинної сороконіжки,злочинній сороконіжці,злочинну сороконіжку,злочинній сороконіжці,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
CROCODILE_NAME,Crocodile,Crocodile tenace,Coccodrillo tenace,つよいワニ,강한 악어,Cocodrilo,Cocodrilo,Crocodilo,Krokodyl,Zähes Krokodil,Крокодил,Крокодил,鳄鱼
CROCODILE_DESC,"If he smiles, don't smile back.","Si ce crocodile vous sourit, ne lui souriez pas en retour.",Non ricambiare il suo sorriso.,ワニに　わらいかえしたり　するなよ。,"악어가 웃어줘도, 웃음을 보이지 말아라.","Si él te sonríe, no le devuelvas la sonrisa.","Si te sonríe, no le sonrías de vuelta.","Se ele sorrir, não sorria de volta.","Jeśli się szczerzy, nie odwzajemniaj uśmiechu.","Wenn es lächelt, lache nicht zurück.",Не улыбайся ему в ответ.,Не посміхайтеся йому у відповідь.,如果他朝你这边微笑，你可别给他回应。
CROCODILE_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Krokodyla,Krokodylowi,Krokodyla,,y,Krokodylu","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Zähe Krokodil,Zähen Krokodils,Zähen Krokodil,Zähe Krokodil","крокодил,крокодила,крокодилу,крокодила,крокодиле,,,ён,ся,ет,его","крокодил,крокодила,крокодилу,крокодила,крокодилі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
CROW_NAME,Crow,Corbeau,Corvo,カラス,까마귀,Cuervo,Cuervo,Corvo,Kruk,Krähe,Ворона,Ворона,乌鸦
CROW_DESC,"Watch your wallet and count your change, he's a thief.",Surveillez vos objets ¦ C'est un voleur...,"Attento al portafogli e conta gli spiccioli, questo qui è un ladro.",もちものは　だいじょうぶ？　こいつは　どろぼうなのだ。,"지갑 속 잔돈은 무사한지 꼭 확인하자, 이 도둑놈!","Cuidado con tu billetera y cuenta tu cambio, es un ladrón.","Vigila tu cartera, está hecho todo un ladrón.","Proteja a carteira e conte o seu dinheiro, ele é um ladrão.","Pilnuj portfela i licz drobne, dobry z niego rabuś.",Pass auf deine Brieftasche auf und zähle dein Kleingeld nach. Sie ist ein Dieb.,"Следи за кошельком, ведь она — воровка.","Стеж за гаманцем, ця птаха — клептоман.",看好你的钱包，数好你的零钱，他可是个盗贼。
CROW_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Kruka,Krukowi,Kruka,,y,Kruku","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Krähe,Krähe,Krähe,Krähe","ворона,вороны,вороне,ворону,вороне,,а,ена,ась,ет,её","ворона,ворони,вороні,ворону,вороні,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
DADSEYES_NAME,Dadseyes,Papa Zieux,Papà occhi,パパビューン,아빠 뷴,Papá Ojos,Ojos Papá,Olhospai,Ojcze Oczy,Papasblick,Отцовские глазища,Таточі,爸爸眼珠
DADSEYES_DESC,"Watch your step, Dadseyes are everywhere.",Ne baissez pas votre garde. Ce papa vous a à l'œil...,"Fai attenzione, il Papà occhi vede tutto.",きをぬくな。\nパパは　どこでも　みているぞ。,이 녀석은 어디에든 있으니 조심.,"Cuida tus pasos, Papá Ojos está en todas partes.","Anda con cautela, los Ojos Papá están en todos lados.","Tome cuidado, Olhospai está por toda parte.","Patrz gdzie leziesz, ojcze oczy są wszędzie.","Pass auf wo du hintrittst, Papasblick ist überall.","Смотри, куда идёшь — они повсюду!","Дивись, куди ідеш! Вони всюди!",注意你的脚步，爸爸眼珠无处不在。
DADSEYES_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로",",,,,de ,a ,o,el ",",,,,de ,a ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Ojczych Oczu,Ojczym Oczom,Ojcze Oczy,,y,Ojczych Oczach",",,,,sein,,ihn,von,,,Papasblick,Papasblicks,Papasblick,Papasblick","отцовские глазища,отцовских глазищ,отцовским глазищам,отцовские глазища,отцовских глазищах,,и,ены,ись,ют,их","таточі,таточей,таточам,таточі,таточах,,ли,і,ють,ять,їх",",,一个,一个,它的,它,它"
DOLL_NAME,Doll,Poupée,Bambola,にんぎょう,인형,Muñeca,Muñeca,Boneca,Lalka,Puppe,Кукла,Лялька,洋娃娃
DOLL_DESC,It stares back at you.,"Elle aussi, elle vous regarde...",Ricambia il tuo sguardo.,はいごから　きみを　にらんでいる。,등 뒤에서 날 노려보고 있다.,Te mira fijamente.,Te mira fijamente.,Ela está olhando para você.,Odwzajemnia twe spojrzenie.,Sie starrt dich an.,Она уставилась на тебя.,Вона дивиться на тебе.,它的眼睛直勾勾地盯着你。
DOLL_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","La ,la ,Una ,una ,della ,alla ,a,la ",,"은,이,을,과,으로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jej,Lalki,Lalce,Lalkę,a,a,Lalce","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Puppe,Puppe,Puppe,Puppe","кукла,куклы,кукле,куклу,кукле,,а,ена,ась,ет,её","лялька,ляльки,ляльці,ляльку,ляльці,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
DRAGON_NAME,Dragon,Dragon,Drago,ドラゴン,드래곤,Dragón,Dragón,Dragão,Smok,Drache,Дракон,Дракон,龙
DRAGON_DESC,It seems to have an important secret.,Il semble garder un secret d'une grande importance.,Sembra nascondere un segreto importante.,とても　じゅうような　ひみつを　にぎっているようだ。,중요한 비밀을 가지고 있는 듯하다.,Parece tener un secreto importante.,Parece guardar un importante secreto.,Parece ter um segredo importante.,Wydaje się strzec ważnego sekretu.,Er scheint ein wichtiges Geheimnis zu haben.,"Похоже, он хранит важный секрет.","Здається, він зберігає важливий секрет.",它似乎埋藏着一个重要的秘密。
DRAGON_ART,"The ,the ,The ,the ,its,it,it","Le ,le ,Le ,le ,du ,au ,,le ,x","Il ,il ,Il ,il ,del ,al ,o,il ",,"은,이,을,과,으로","El ,el ,El ,el ,del ,al ,o,el ","El ,el ,El ,el ,del ,al ,o,el ","O ,o ,O ,o ,o,seu ,ao ","jego,Smoka,Smokowi,Smoka,,y,Smoku","Der ,der ,Der ,der ,sein,den ,ihn,vom,,,Drache,Drachen,Drachen,Drachen","дракон,дракона,дракону,дракона,драконе,,,ён,ся,ет,его","дракон,дракона,дракону,дракона,драконі,ов,в,ий,є,ить,його",",,,,它的,它,它"
DRDISTORTO_NAME,Dr. Distorto,Dʳ Distorto,,ゆがみはかせ,디스토르토 박사,,,,Dr Distorto,Dr. Carigali,Доктор Деформо,Доктор Деформо,扭曲特博士
DRDISTORTO_DESC,He'll just keep calling backup to fight for him!,Des renforts n’en finiront jamais de venir se battre pour lui ¦,Continua a chiamare rinforzi che combattano al suo posto!,つぎつぎと　なかまを　よんでくる。,승리를 위해 계속해서 지원팀을 부르려 한다!,¡Seguirá llamando refuerzos para que luchen en su lugar!,¡No dejará de pedir refuerzos para que luchen con él!,Ele só vai chamar reforços para lutarem por ele!,Będzie nieustannie wyręczał się pomocnikami!,Er ruft ständig nach Verstärkung für ihn!,Он постоянно вызывает подкрепление!,Він постійно викликає підкріплення!,他只会一直喊援兵！
DRDISTORTO_ART,",,,,his,he,him","Le ,le ,Le ,le ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,El ,el ,del ,al ,o,el ","El ,el ,El ,el ,del ,al ,o,el ",",,,,o,seu ,ao ","jego,Dr Distorto,Dr Distorto,Dr Distorto,,y,Dr Distorto",",,,,sein,,ihn,von,,,Dr. Carigali,Dr. Carigalis,Dr. Carigali,Dr. Carigali","доктор Деформо,доктора Деформо,доктору Деформо,доктора Деформо,докторе Деформо,,,ён,ся,ет,его","доктор Деформо,доктора Деформо,доктору Деформо,доктора Деформо,докторі Деформо,ов,в,ий,є,ить,його",",,,,他的,他,他"
DUSTBALL_NAME,Dust Ball,Esprit poussiéreux,Palla di polvere,ダストゴースト,먼지 고스트,Pelusa,Pelusa,Bola de Poeira,Kula Kurzu,Staubball,Пыльтергейст,Пиляка,尘球
DUSTBALL_DESC,AHH-choooo!,Aaatchoum ¦¦,Ecciùuuu!,はーーーっくしょん！！,아~~~츄!,¡AHH-choooo!,¡AHH-choooo!,AAATCHIM!,AAA-psik!,HAA-tschiiii!,А-А-А-пчхи-и-и!,А-А-А-пчхі-і-і!,阿——嚏！
DUSTBALL_ART,"The ,the ,A ,a ,its,it,it","L',l',Un ,un ,de l',à l',,le ,x","La ,la ,Una ,una ,della ,alla ,a,la ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jej,Kuli Kurzu,Kuli Kurzu,Kulę Kurzu,a,a,Kuli Kurzu","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Staubball,Staubballs,Staubball,Staubball","пыльтергейст,пыльтергейста,пыльтергейсту,пыльтергейста,пыльтергейсте,,,ён,ся,ет,его","пиляка,пиляки,пиляці,пилаку,пиляці,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
EAGLE_NAME,Eagle,Aigle,Aquila,イーグル,독수리,Águila,Águila,Águia,Orzeł,Adler,Орёл,Орел,雄鹰
EAGLE_DESC,Its quickness is the source for its pride.,Un animal aussi rapide que l'éclair.,È fiera della sua velocità nei movimenti.,すばやさが　こいつの　ごじまん。,저 날렵함이 저 독수리의 유일한 자랑거리다.,Su rapidez es la fuente de su orgullo.,Su rapidez es la fuente de su orgullo.,Sua agilidade é o seu orgulho.,Jego szybkość jest źródłem jego dumy.,Seine Schnelligkeit ist der Quell seines Stolzes.,Его скорость — его гордость.,Дуже пишається своєю швидкістю.,速度是它自豪的来源。
EAGLE_ART,"The ,the ,An ,an ,its,it,it","L',l',Un ,un ,de l',à l',,le ,x","L',l',Un',un',dell',all',a,la ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","A ,a ,Uma ,uma ,a,sua ,à ","jego,Orła,Orłowi,Orła,,y,Orle","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Adler,Adlers,Adler,Adler","орёл,орла,орлу,орла,орле,,,ён,ся,ет,его","орел,орла,орлу,орла,орлі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
ELDERBATTY_NAME,Elder Batty,Batou l'Ancien,Strello senior,こうもりさま,박쥐님,Lord Murchiflado,Lord Murchiflado,Morceguinho Ancião,Starszy Nietoperek,Fledi-Ältester,Мышкинс-старожил,Стріляний Кажанчик,蝙蝠长老
ELDERBATTY_DESC,Beware of its stone of origin.,Attention à ne pas vous faire pétrifier...,Attenzione alla sua pietra dell'origine.,こうもりさんに　あごで　つかわれている。\nいしのもとを　つかってくるぞ！,기원의 돌을 조심해라.,Cuidado con su piedra de origen.,Ten cuidado con su piedra de origen.,Cuidado com a sua pedra da origem.,Uważaj na jego kamień źródła.,Vorsicht vor seiner Stein-Materie.,Берегись его окаменяющих атак!,"Дивись, щоб не перетворив тебе на камінь!",务必当心它的起源之石。
ELDERBATTY_ART,"The ,the ,An ,an ,its,it,it",",,,,de ,à ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Starszego Nietoperka,Starszemu Nietoperkowi,Starszego Nietoperka,,y,Starszym Nietoperku","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Fledi-Ältester,Fledi-Ältesten,Fledi-Ältesten,Fledi-Ältesten","Мышкинс-старожил,Мышкинса-старожила,Мышкинсу-старожилу,Мышкинса-старожила,Мышкинсе-старожиле,,,ён,ся,ет,его","стріляний Кажанчик,стріляного Кажанчика,стріляному Кажанчику,стріляного Кажанчика,стріляному Кажанчику,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
ELDERMOOK_NAME,Elder Mook,Mook senior,Mook senior,ドムーク,도무크,Lord Mook,Lord Mook,Mook Ancião,Starszy Mook,Mook-Ältester,Мук-старший,Тертий мук,穆克长老
ELDERMOOK_DESC,"Not only will it attack using PSI, it is a thief!","Il ne va pas se contenter d'utiliser la PSI, il va aussi vous voler vos affaires ¦","Non solo attacca con lo PSI, ma è anche un ladro!",PSIを　つかうだけではなく　どろぼうも　するぞ！,PSI 공격을 쓸 수 있을 뿐만 아니라 아이템까지 훔친다!,"¡No sólo atacará usando PSI, sino que es un ladrón!","¡No solo te atacará usando PSI, sino que también es un ladrón!","Além de te atacar com PSI, ele é um ladrão!","Nie dość, że jest z niego użytkownik PSI, to na dodatek kleptoman!","Nicht greift er nur mit PSI an, auch ist er ein Dieb!","Он не только использует психоатаки, но ещё может что-то своровать.","Не лише майстер психокінезу, а ще й крадій!",它不仅会使用PSI攻击，并且还是一个盗贼！
